cell,x,y,slice,radius
0,0,0,0,0
1,2576,2245,1,133
2,2718,540,1,150
3,2230,1761,1,136
4,2465,1751,1,143
5,2429,2728,1,127
6,1727,4473,1,131
7,2137,1938,1,140
8,1587,394,1,146
9,2607,4295,1,145
10,1375,2045,1,126
11,1096,3899,1,130
12,1618,3247,1,128
13,2789,3613,1,137
14,626,982,1,138
15,1248,3756,1,133
16,2715,2738,1,134
17,2740,421,1,126
18,2344,505,1,133
19,127,2214,1,132
20,1783,3428,1,141
21,253,2991,1,138
22,1729,1942,1,145
23,1587,2880,1,131
24,2877,2400,1,128
25,1301,1411,1,133
26,2646,4123,1,146
27,3573,2438,1,150
28,2351,2480,1,144
29,1733,1995,1,139
30,706,1704,1,142
31,662,1223,1,147
32,1056,2564,1,148
33,1008,799,1,150
34,1408,1235,1,134
35,3177,3863,1,144
36,2240,3476,1,142
37,738,3857,1,146
38,471,3344,1,128
39,2080,2094,1,140
40,1617,3690,1,146
41,424,2490,1,139
42,1651,2618,1,144
43,1629,4228,1,148
44,3328,2252,1,143
45,3086,2865,1,137
46,2120,3757,1,125
47,1240,1438,1,130
48,2021,978,1,146
49,2437,2287,1,131
50,2934,1033,1,150
51,744,2371,1,149
52,1415,3653,1,132
53,249,3499,1,148
54,2886,1411,1,147
55,2688,4492,1,138
56,65,2432,1,133
57,2772,2947,1,129
58,1733,2622,1,129
59,1531,2302,1,141
60,858,456,1,136
61,2119,2548,1,140
62,1245,1021,1,144
63,1744,3253,1,139
64,1972,1125,1,136
65,2368,1378,1,136
66,1509,876,1,132
67,470,2445,1,140
68,1723,1719,1,145
69,1490,1796,1,130
70,127,3321,1,149
71,2937,3031,1,125
72,1955,2261,1,128
73,1049,312,1,131
74,801,3734,1,137
75,2953,3657,1,150
76,1313,398,1,128
77,3150,2230,1,128
78,3337,1942,1,148
79,1790,4956,1,130
80,1811,54,1,130
81,1584,1557,1,140
82,269,3404,1,145
83,801,618,1,141
84,1426,3683,1,133
85,584,3788,1,145
86,558,3352,1,140
87,998,2204,1,136
88,3284,1613,1,143
89,1588,2513,1,142
90,1734,2840,1,126
91,2322,4632,1,140
92,2942,585,1,142
93,2402,2529,1,133
94,1009,1533,1,128
95,2842,2963,1,141
96,2835,4228,1,136
97,1340,4080,1,138
98,2048,4567,1,138
99,2143,3597,1,142
100,2716,2515,1,146
101,431,3740,1,130
102,2196,301,1,135
103,2102,4900,1,133
104,747,1590,1,134
105,1367,3718,1,127
106,1231,1947,1,130
107,1028,1704,1,130
108,2945,834,1,136
109,1814,1546,1,143
110,1863,226,1,147
111,1268,324,1,136
112,988,1873,1,128
113,2917,4090,1,128
114,600,3832,1,142
115,1477,923,1,136
116,1842,1921,1,140
117,562,3189,1,137
118,1200,1420,1,128
119,1803,527,1,139
120,3176,2847,1,144
121,2695,4218,1,129
122,3518,3136,1,138
123,3391,1665,1,144
124,2594,1581,1,146
125,1240,378,1,146
126,2808,2177,1,150
127,68,2277,1,136
128,659,3624,1,146
129,1594,302,1,139
130,1557,378,1,145
131,696,1801,1,144
132,1885,1789,1,145
133,478,2676,1,134
134,555,4108,1,149
135,1345,3130,1,129
136,815,1371,1,137
137,2971,3564,1,147
138,3238,2344,1,140
139,1529,3431,1,150
140,1291,3371,1,140
141,1485,3764,1,146
142,1689,374,1,137
143,3054,2277,1,127
144,2185,346,1,138
145,2907,3237,1,134
146,3239,2812,1,134
147,2320,2788,1,149
148,2572,1736,1,146
149,3020,2182,1,148
150,52,2141,1,128
151,1947,845,1,125
152,1105,814,1,139
153,2259,1052,1,146
154,1673,2522,1,129
155,2137,3305,1,131
156,1801,4668,1,141
157,2686,3926,1,127
158,1701,1819,1,129
159,2857,2052,1,134
160,601,4236,1,127
161,78,2581,1,145
162,2719,2222,1,140
163,912,2216,1,148
164,1358,1141,1,133
165,1951,1532,1,150
166,2586,3906,1,146
167,789,2296,1,130
168,2557,983,1,128
169,2664,2386,1,146
170,891,2079,1,136
171,2059,3030,1,135
172,2598,2738,1,138
173,2166,1467,1,134
174,2935,4372,1,134
175,2841,1164,1,133
176,1321,4873,1,140
177,1038,4273,1,144
178,1829,415,1,134
179,2034,3458,1,145
180,1540,1599,1,141
181,1525,301,1,127
182,3236,2551,1,126
183,2853,3135,1,132
184,3160,4079,1,128
185,204,2740,1,131
186,1862,1517,1,129
187,2654,4005,1,125
188,2320,3048,1,138
189,2461,2247,1,127
190,409,3531,1,144
191,2939,1867,1,145
192,764,2258,1,149
193,2596,3392,1,131
194,686,2052,1,131
195,3019,4117,1,127
196,1177,2586,1,138
197,118,2159,1,144
198,1010,4408,1,129
199,1998,386,1,134
200,1649,3037,1,136
201,659,1825,1,133
202,1903,1098,1,143
203,2445,1816,1,146
204,527,1445,1,132
205,2115,1964,1,129
206,337,1242,1,125
207,1575,1121,1,139
208,2747,4352,1,144
209,1945,3043,1,134
210,1474,2252,1,128
211,2331,772,1,128
212,2787,904,1,146
213,1901,2922,1,147
214,205,1461,1,131
215,2673,1785,1,150
216,2026,822,1,126
217,3136,3177,1,130
218,1181,3775,1,147
219,2340,498,1,144
220,613,876,1,133
221,1115,1464,1,139
222,1458,895,1,141
223,3003,3767,1,136
224,2514,1151,1,143
225,2840,757,1,150
226,804,2409,1,144
227,437,2625,1,142
228,1883,240,1,127
229,1071,2703,1,135
230,1893,2800,1,141
231,2975,2039,1,127
232,239,2793,1,126
233,1014,1696,1,140
234,955,619,1,132
235,999,2857,1,143
236,504,3091,1,146
237,1609,3516,1,132
238,1847,888,1,131
239,1453,3010,1,148
240,1091,351,1,150
241,1722,2869,1,130
242,748,2246,1,148
243,2793,1501,1,149
244,1194,2561,1,131
245,3481,2856,1,137
246,1524,3827,1,143
247,1067,2790,1,141
248,3095,2232,1,149
249,2523,814,1,149
250,2937,1239,1,149
251,1875,3285,1,140
252,792,3010,1,143
253,1751,2674,1,146
254,1495,4458,1,136
255,1189,2854,1,137
256,1503,3405,1,135
257,2145,3561,1,130
258,1614,2128,1,125
259,2302,675,1,140
260,185,2381,1,129
261,154,1555,1,144
262,258,3004,1,130
263,2041,1356,1,137
264,2810,3862,1,146
265,2304,2667,1,141
266,2576,596,1,130
267,1892,397,1,139
268,1948,2067,1,133
269,3156,1214,1,135
270,1388,4144,1,135
271,1285,914,1,129
272,2533,3601,1,133
273,430,1126,1,143
274,1678,3482,1,147
275,969,1714,1,134
276,1258,3902,1,125
277,706,3321,1,149
278,1199,207,1,141
279,2644,4153,1,125
280,1924,2736,1,130
281,2878,2681,1,136
282,1528,698,1,149
283,2118,4447,1,130
284,3480,3047,1,135
285,265,3492,1,148
286,540,3216,1,127
287,1172,1894,1,129
288,581,3747,1,135
289,2514,535,1,145
290,2919,3544,1,138
291,1053,3737,1,141
292,1583,1143,1,131
293,1487,1842,1,138
294,989,4367,1,134
295,1462,1017,1,136
