cell,x,y,slice,radius
0,0,0,0,0
1,484,3951,1,129
2,1463,650,1,145
3,1482,4173,1,132
4,3432,2264,1,135
5,2395,3701,1,150
6,2087,4460,1,141
7,2874,743,1,139
8,3336,2914,1,139
9,3000,2901,1,129
10,2016,4876,1,131
11,3998,2876,1,129
12,3803,1105,1,137
13,3127,4606,1,127
14,563,4015,1,126
15,3100,2851,1,132
16,4226,2045,1,133
17,1667,1742,1,134
18,3087,871,1,144
19,3207,525,1,130
20,769,2253,1,135
21,2223,3544,1,145
22,1962,3621,1,143
23,1889,3132,1,144
24,570,2927,1,136
25,909,3167,1,131
26,3191,1775,1,128
27,2085,1866,1,134
28,1325,2053,1,127
29,1102,3015,1,143
30,3446,2645,1,138
31,3148,2239,1,136
32,3150,2046,1,140
33,3694,4038,1,141
34,3203,2855,1,138
35,3751,3117,1,149
36,2276,46,1,135
37,1413,4430,1,147
38,2959,1611,1,131
39,1976,2632,1,147
40,3237,3734,1,136
41,2447,977,1,133
42,1664,719,1,138
43,2340,4507,1,140
44,1393,2424,1,134
45,293,1718,1,133
46,1021,4525,1,147
47,2943,2975,1,126
48,1331,4332,1,147
49,2166,2393,1,149
50,3376,1671,1,138
51,3493,1695,1,142
52,2667,200,1,140
53,2994,4565,1,145
54,3473,4355,1,129
55,2611,3665,1,134
56,1842,230,1,131
57,1959,4527,1,136
58,770,2357,1,139
59,1571,240,1,148
60,2204,4543,1,143
61,2007,3263,1,136
62,3232,4056,1,129
63,3340,4243,1,134
64,319,3657,1,148
65,1790,4846,1,133
66,1119,4467,1,133
67,3085,4618,1,140
68,1688,3831,1,129
69,2711,4800,1,135
70,4084,3177,1,130
71,553,1287,1,149
72,2840,4591,1,128
73,709,1889,1,147
74,3750,3231,1,132
75,3039,625,1,126
76,2496,4366,1,141
77,828,696,1,133
78,2306,3477,1,143
79,2095,3791,1,140
80,881,1596,1,145
81,4095,2520,1,131
82,1540,2281,1,131
83,3716,2206,1,132
84,283,1580,1,137
85,3960,1699,1,143
86,1877,1688,1,138
87,4051,2032,1,126
88,190,3465,1,130
89,1486,2576,1,135
90,3792,3773,1,148
91,3011,2375,1,149
92,1587,4689,1,145
93,1649,1819,1,140
94,1103,3468,1,136
95,2090,2047,1,142
96,2401,2041,1,126
97,2921,307,1,144
98,2219,1757,1,126
99,2307,413,1,150
100,2552,4502,1,139
101,752,2536,1,129
102,1486,2148,1,143
103,2713,4508,1,135
104,1156,2697,1,150
105,3113,2890,1,140
106,1067,2891,1,136
107,2390,4317,1,143
108,2625,1410,1,128
109,147,3111,1,136
110,1767,4003,1,128
111,2776,839,1,133
112,2452,4611,1,149
113,3353,1967,1,146
114,1479,3840,1,138
115,1932,308,1,147
116,2515,3757,1,149
117,725,915,1,139
118,3495,2513,1,133
119,2860,4063,1,128
120,1667,3987,1,125
121,3128,2956,1,136
122,1233,3803,1,136
123,2665,2868,1,129
124,2772,3241,1,139
125,3597,1796,1,149
126,2710,487,1,127
127,3740,1882,1,144
128,3067,1109,1,125
129,2572,463,1,143
130,1157,4361,1,138
131,3937,1242,1,147
132,2373,4154,1,138
133,736,3770,1,141
134,3881,3259,1,139
135,3160,4582,1,140
136,2607,4837,1,125
137,3239,3496,1,139
138,3690,3012,1,136
139,2763,1613,1,137
140,2634,3590,1,137
141,1082,1109,1,139
142,2023,2334,1,138
143,389,2792,1,127
144,3175,3559,1,128
