cell,x,y,slice,radius
0,0,0,0,0
1,1306,1387,1,142
2,1329,1409,1,147
3,1501,2895,1,139
4,1085,2378,1,133
5,1036,3413,1,147
6,1034,3310,1,147
7,1831,1141,1,129
8,2291,2680,1,149
9,1782,1553,1,129
10,1831,2914,1,133
11,2160,3322,1,140
12,1992,3283,1,127
13,485,573,1,146
14,2318,1441,1,134
15,1367,2099,1,125
16,1088,2562,1,145
17,1042,3429,1,146
18,301,2912,1,128
19,1725,1276,1,136
20,320,2301,1,127
21,290,3185,1,135
22,2314,1197,1,144
23,810,2086,1,132
24,2419,2496,1,146
25,753,191,1,145
26,198,1543,1,146
27,252,1994,1,138
28,610,1323,1,129
29,2076,1698,1,148
30,1862,3438,1,144
31,1180,917,1,136
32,313,1206,1,139
33,1362,601,1,142
34,1891,1523,1,138
35,62,1957,1,146
36,2184,779,1,139
37,1538,1107,1,139
38,1280,1780,1,149
39,2294,1165,1,138
40,740,2904,1,144
41,440,688,1,127
42,1034,299,1,144
43,1503,2570,1,141
44,1289,1103,1,129
45,1517,2058,1,138
46,440,2146,1,144
47,2232,2319,1,126
48,1717,1322,1,131
49,788,2053,1,144
50,2386,2130,1,130
51,1251,686,1,131
52,1429,3729,1,136
53,864,1506,1,148
54,264,2939,1,142
55,481,3546,1,136
56,1959,734,1,150
57,1407,934,1,142
58,654,2432,1,144
59,824,2071,1,132
60,2035,2309,1,141
61,1624,2437,1,142
62,2091,2941,1,135
63,711,1522,1,126
64,1477,2388,1,138
65,2068,2823,1,127
66,671,2398,1,145
67,250,1227,1,146
68,979,3832,1,146
69,1412,879,1,135
70,980,51,1,138
71,91,1772,1,135
72,1922,834,1,133
73,1226,2830,1,145
74,871,1847,1,141
75,2314,2299,1,147
76,712,2912,1,146
77,1082,87,1,136
78,1257,3888,1,134
79,602,1146,1,134
80,979,3003,1,133
81,582,1006,1,126
82,1323,877,1,132
83,1993,416,1,149
84,1837,831,1,141
85,508,1356,1,140
86,947,384,1,131
87,1260,16,1,137
88,1799,1842,1,132
89,1316,1418,1,150
90,966,2388,1,146
91,706,3216,1,136
92,1104,1349,1,128
93,2134,2006,1,130
94,906,260,1,144
95,1008,1155,1,128
96,1196,650,1,125
97,1589,1350,1,130
98,687,1702,1,139
99,324,828,1,136
100,187,2356,1,128
101,1168,1214,1,130
102,469,2085,1,150
103,1525,3175,1,129
104,444,739,1,139
105,2377,2051,1,126
106,1625,1135,1,137
107,1976,1810,1,137
108,438,1538,1,140
109,1844,1411,1,142
110,824,958,1,148
111,1980,2312,1,132
112,1224,3816,1,132
113,2102,2159,1,144
114,941,556,1,144
115,936,1245,1,129
116,1283,1499,1,135
117,2088,1034,1,143
