comp,bumber of nodes,global clustering coefficient,transitivity
1,10,0.65,0.7058823529411765
2,2,0.0,0.0
3,10,0.36666666666666664,0.5142857142857142
4,2,0.0,0.0
5,19,0.39473684210526316,0.4897959183673469
6,17,0.3627450980392157,0.3829787234042553
7,2,0.0,0.0
8,2,0.0,0.0
9,3,0.0,0.0
10,19,0.6982456140350877,0.6388888888888888
11,10,0.16666666666666666,0.25
12,18,0.5518518518518518,0.6404494382022472
13,3,0.0,0.0
14,8,0.5666666666666667,0.5853658536585366
15,3,0.0,0.0
16,8,0.2916666666666667,0.4
17,12,0.3194444444444444,0.3
18,3,0.0,0.0
19,9,0.3333333333333333,0.5714285714285714
20,17,0.2745098039215686,0.375
