cell,x,y,slice,radius
0,0,0,0,0
1,1489,965,1,145
2,1406,2557,1,148
3,2167,2838,1,126
4,1276,1075,1,136
5,1152,776,1,131
6,789,859,1,142
7,1701,2466,1,148
8,2301,986,1,144
9,465,1708,1,137
10,827,2064,1,147
11,2103,1428,1,126
12,1787,649,1,140
13,1479,3050,1,126
14,3,2105,1,128
15,644,2124,1,150
16,1246,3922,1,136
17,768,294,1,131
18,1285,3412,1,127
19,1402,3623,1,137
20,1482,1483,1,141
21,1055,3473,1,146
22,651,1737,1,148
23,81,2646,1,134
24,1139,247,1,126
25,649,3567,1,126
26,2074,1528,1,145
27,2315,1059,1,147
28,776,2939,1,145
29,2163,1628,1,127
30,1663,255,1,142
31,1083,3289,1,150
32,2057,1697,1,133
33,1974,1273,1,144
34,1490,3087,1,127
35,1801,3714,1,126
36,618,2778,1,144
37,1543,633,1,143
38,321,1393,1,150
39,1407,3587,1,142
40,2391,2652,1,147
41,111,1810,1,150
42,1509,1569,1,141
43,1660,2014,1,147
44,1653,1454,1,146
45,2364,1977,1,135
46,2031,2220,1,150
47,1328,2972,1,147
48,2156,972,1,143
49,1038,2150,1,130
50,226,3020,1,142
51,893,3715,1,147
52,846,515,1,130
53,1268,478,1,145
54,2038,3450,1,149
55,1522,2376,1,148
56,733,1828,1,147
57,1403,961,1,129
58,1069,1966,1,137
59,1221,2686,1,143
60,1239,3635,1,129
61,2017,2301,1,143
62,1582,639,1,132
63,786,2395,1,145
64,407,3117,1,135
65,1219,1322,1,147
66,444,3457,1,127
67,467,2014,1,125
68,977,620,1,137
69,2434,2183,1,126
70,2237,915,1,149
71,324,1409,1,144
72,1851,2148,1,146
73,711,3395,1,138
74,2202,2099,1,146
75,1204,3342,1,129
76,1474,1549,1,146
77,2174,2911,1,131
78,823,3033,1,126
79,1757,1655,1,137
80,1011,3529,1,149
81,1682,2432,1,140
82,1034,1279,1,138
83,2137,1674,1,136
84,1582,3804,1,135
85,1221,1438,1,137
86,2193,2142,1,133
87,2130,1750,1,139
88,727,2015,1,132
89,996,1742,1,150
90,1170,2317,1,128
91,1984,3605,1,126
92,225,2573,1,133
93,1166,2131,1,150
94,1412,1621,1,147
95,267,2812,1,132
