comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,5,0.4666666666666666,0.5
3,2,0.0,0.0
4,7,0.14285714285714285,0.3
5,2,0.0,0.0
6,4,0.8333333333333333,0.75
7,2,0.0,0.0
8,2,0.0,0.0
9,4,1.0,1.0
10,2,0.0,0.0
11,2,0.0,0.0
12,4,1.0,1.0
13,3,0.0,0.0
14,3,0.0,0.0
15,4,0.5833333333333334,0.6
16,2,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,4,0.5833333333333333,0.6
21,2,0.0,0.0
22,4,0.5833333333333333,0.6
23,2,0.0,0.0
24,2,0.0,0.0
25,2,0.0,0.0
26,2,0.0,0.0
27,2,0.0,0.0
28,2,0.0,0.0
29,2,0.0,0.0
30,2,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
34,2,0.0,0.0
35,3,0.0,0.0
36,2,0.0,0.0
37,3,0.0,0.0
38,2,0.0,0.0
39,3,1.0,1.0
40,2,0.0,0.0
41,2,0.0,0.0
42,2,0.0,0.0
43,3,0.0,0.0
44,2,0.0,0.0
45,2,0.0,0.0
46,2,0.0,0.0
47,2,0.0,0.0
48,3,0.0,0.0
49,2,0.0,0.0
50,2,0.0,0.0
51,2,0.0,0.0
52,2,0.0,0.0
53,2,0.0,0.0
54,2,0.0,0.0
55,2,0.0,0.0
56,2,0.0,0.0
57,2,0.0,0.0
58,2,0.0,0.0
59,2,0.0,0.0
60,3,1.0,1.0
61,2,0.0,0.0
62,2,0.0,0.0
63,2,0.0,0.0
64,2,0.0,0.0
65,2,0.0,0.0
66,3,0.0,0.0
67,2,0.0,0.0
68,3,0.0,0.0
69,2,0.0,0.0
70,2,0.0,0.0
71,2,0.0,0.0
72,2,0.0,0.0
73,2,0.0,0.0
74,2,0.0,0.0
75,4,0.0,0.0
76,3,0.0,0.0
77,2,0.0,0.0
78,2,0.0,0.0
79,2,0.0,0.0
80,2,0.0,0.0
81,3,0.0,0.0
82,2,0.0,0.0
83,2,0.0,0.0
84,2,0.0,0.0
85,2,0.0,0.0
