comp,bumber of nodes,global clustering coefficient,transitivity
1,113,0.45554150863885373,0.5321100917431193
2,5,0.5333333333333333,0.6
3,2,0.0,0.0
4,2,0.0,0.0
5,8,0.6625000000000001,0.673469387755102
6,11,0.47878787878787876,0.7215189873417721
7,19,0.6172932330827067,0.5172413793103449
8,3,1.0,1.0
9,12,0.3222222222222222,0.375
10,4,0.5833333333333333,0.6
11,3,1.0,1.0
12,25,0.48533333333333334,0.6511627906976745
13,3,1.0,1.0
14,2,0.0,0.0
15,2,0.0,0.0
16,3,1.0,1.0
17,2,0.0,0.0
18,4,0.5833333333333334,0.6
19,7,0.4047619047619047,0.47368421052631576
20,2,0.0,0.0
21,3,0.0,0.0
22,7,0.0,0.0
23,3,0.0,0.0
24,12,0.6103174603174604,0.6195652173913043
25,2,0.0,0.0
26,4,0.0,0.0
27,3,0.0,0.0
28,47,0.5284701114488348,0.5800604229607251
29,3,0.0,0.0
30,12,0.5583333333333333,0.5384615384615384
31,3,0.0,0.0
32,5,0.3333333333333333,0.42857142857142855
33,6,0.0,0.0
34,9,0.3333333333333333,0.5714285714285714
35,8,0.375,0.4
36,9,0.18518518518518517,0.35294117647058826
37,2,0.0,0.0
38,2,0.0,0.0
39,22,0.5303030303030303,0.4852941176470588
40,2,0.0,0.0
41,2,0.0,0.0
42,3,1.0,1.0
43,8,0.20833333333333331,0.3
44,5,0.5333333333333333,0.6
45,7,0.5952380952380951,0.6206896551724138
46,2,0.0,0.0
47,2,0.0,0.0
48,4,0.5833333333333334,0.6
49,3,1.0,1.0
50,11,0.40303030303030307,0.5789473684210527
51,10,0.25,0.35294117647058826
52,4,0.8333333333333333,0.75
53,7,0.5,0.625
54,5,0.5333333333333333,0.6
55,22,0.5212121212121212,0.5357142857142857
56,3,0.0,0.0
57,3,0.0,0.0
58,4,0.0,0.0
59,2,0.0,0.0
60,6,0.7666666666666666,0.8823529411764706
61,2,0.0,0.0
