cell,x,y,slice,radius
0,0,0,0,0
1,2389,3548,1,138
2,1912,1294,1,147
3,1702,1430,1,144
4,647,4129,1,150
5,2204,3298,1,125
6,1408,1221,1,146
7,1964,4780,1,129
8,408,1797,1,145
9,3204,2678,1,149
10,860,2109,1,135
11,2402,3962,1,143
12,628,1479,1,145
13,3427,3467,1,134
14,2335,1235,1,146
15,2197,206,1,149
16,1234,3564,1,127
17,1295,4322,1,132
18,3317,1924,1,148
19,1472,4661,1,138
20,2016,1574,1,136
21,2236,2399,1,142
22,260,1619,1,126
23,1494,1866,1,144
24,2851,1349,1,137
25,793,3402,1,148
26,60,2268,1,135
27,3124,3432,1,147
28,737,3383,1,134
29,1085,4617,1,130
30,2030,3750,1,134
31,666,1642,1,135
32,3271,2924,1,146
33,2109,2612,1,142
34,1635,3184,1,149
35,2232,398,1,142
36,1560,3766,1,148
37,3473,3335,1,132
38,2617,3835,1,127
39,3343,3391,1,146
40,3487,2385,1,141
41,1601,1479,1,147
42,2398,772,1,150
43,827,1579,1,148
44,995,934,1,134
45,272,3597,1,129
46,959,2644,1,131
47,748,4177,1,133
48,745,2706,1,144
49,875,1019,1,127
50,1001,2272,1,140
51,3316,2693,1,126
52,1279,2421,1,144
53,2263,3117,1,128
54,1867,2599,1,149
55,68,2686,1,134
56,1249,2933,1,128
57,662,701,1,148
58,1108,1765,1,140
59,2432,3786,1,139
60,1239,2709,1,144
61,1570,3652,1,126
62,1378,2091,1,147
63,1796,3528,1,136
64,1628,4654,1,145
65,1055,4335,1,132
66,2889,983,1,145
67,2783,2611,1,147
68,2072,3098,1,129
69,1886,4862,1,126
70,927,438,1,144
71,759,688,1,149
72,892,1751,1,145
73,2696,2294,1,139
74,2029,4652,1,129
75,1274,2519,1,130
76,1660,2376,1,126
77,1107,4105,1,149
78,1816,3933,1,144
79,2779,1509,1,128
80,3147,1749,1,129
81,2024,857,1,148
82,760,2079,1,141
83,2153,4375,1,146
84,405,1262,1,148
85,1804,3882,1,128
86,1889,3265,1,133
87,2197,4332,1,137
88,1751,1811,1,127
89,1558,2397,1,147
90,1583,3798,1,127
91,2115,3257,1,148
92,1224,490,1,147
93,2301,499,1,134
94,473,2936,1,146
95,1774,3266,1,139
96,2966,1025,1,147
97,1155,4269,1,150
98,3127,2092,1,125
99,1756,3290,1,140
100,1938,4346,1,138
101,1101,2223,1,145
102,893,2982,1,139
103,2207,1533,1,133
104,2204,2095,1,138
105,1017,1937,1,141
