cell,x,y,slice,radius
0,0,0,0,0
1,582,2371,1,141
2,1243,723,1,148
3,1513,275,1,127
4,1937,2961,1,145
5,1812,453,1,148
6,1285,126,1,145
7,631,3165,1,125
8,1214,925,1,128
9,481,2432,1,129
10,980,4049,1,146
11,1564,3064,1,147
12,2344,1831,1,125
13,1915,2250,1,128
14,338,1557,1,150
15,2131,1819,1,128
16,965,1495,1,143
17,1386,1361,1,133
18,1490,2642,1,139
19,1895,930,1,150
20,698,3672,1,125
21,2089,2291,1,141
22,1676,2464,1,125
23,1153,3515,1,127
24,946,2479,1,140
25,1398,2121,1,142
26,2357,2524,1,144
27,1073,3425,1,136
28,562,1639,1,143
29,2121,667,1,148
30,2145,2142,1,131
31,1657,2925,1,137
32,1383,2565,1,129
33,805,1224,1,135
34,1562,2142,1,150
35,569,1234,1,135
36,2342,1186,1,139
37,2459,2094,1,143
38,399,2221,1,149
39,866,2322,1,130
40,938,1257,1,138
41,1342,3935,1,135
42,479,2732,1,145
43,1833,2197,1,128
44,1145,2821,1,129
45,928,3904,1,128
46,708,455,1,146
47,261,1969,1,149
48,1137,2902,1,150
49,667,3192,1,125
50,1023,3082,1,141
51,455,2281,1,149
52,2153,3462,1,148
53,829,1906,1,143
54,1374,869,1,150
55,853,4024,1,130
56,644,3885,1,127
57,816,1814,1,138
58,609,3884,1,137
59,1148,2385,1,132
60,593,3619,1,137
61,811,2667,1,134
62,1089,523,1,147
63,1550,990,1,133
64,849,3291,1,136
65,596,3474,1,128
66,983,4084,1,132
67,1843,1440,1,136
68,2276,1620,1,146
69,1385,1929,1,130
70,1509,3685,1,129
71,1558,1693,1,137
72,1742,3447,1,149
73,532,2066,1,141
74,345,2527,1,125
75,1584,873,1,138
76,2140,2243,1,146
77,1825,2421,1,131
78,989,229,1,125
79,365,2346,1,139
80,1622,276,1,126
81,423,895,1,129
82,926,4171,1,130
83,1804,3703,1,141
84,1855,552,1,134
85,2092,3562,1,126
86,338,2735,1,150
87,472,3190,1,146
88,2273,2019,1,142
89,1358,545,1,146
90,1084,3595,1,128
91,519,651,1,129
92,1767,2678,1,146
93,567,2255,1,142
94,1850,578,1,133
95,1261,505,1,139
96,415,3170,1,127
97,2208,2445,1,139
98,1124,2056,1,149
99,1841,3285,1,129
100,584,1042,1,128
101,719,1662,1,128
102,998,3533,1,149
103,886,1205,1,132
104,1006,2953,1,126
105,2202,2212,1,137
106,174,1652,1,132
107,1449,4185,1,138
108,2227,2229,1,127
109,1618,3637,1,125
110,524,860,1,130
111,1585,2487,1,129
112,356,2203,1,140
113,1267,1917,1,137
114,2296,1221,1,125
115,319,2542,1,144
116,766,1388,1,142
117,549,3128,1,128
118,371,2884,1,147
119,1372,3192,1,130
120,1996,2745,1,136
121,1870,3430,1,147
122,1362,206,1,147
123,1146,708,1,140
124,1872,2265,1,143
125,775,2657,1,138
126,1625,2854,1,129
127,1777,1574,1,127
128,442,1094,1,133
129,1026,2421,1,127
130,1532,967,1,130
131,1073,4073,1,129
132,368,3398,1,149
133,2301,1266,1,145
134,548,863,1,140
135,1909,744,1,132
136,415,2392,1,149
137,2103,1306,1,137
138,1345,723,1,148
139,2367,1558,1,142
140,2169,1874,1,128
141,1515,1296,1,137
142,529,1004,1,126
143,740,2772,1,138
144,962,165,1,150
145,2107,2286,1,146
146,2430,1568,1,137
147,1964,1955,1,141
148,122,1784,1,149
149,648,539,1,130
150,1033,3458,1,147
151,983,383,1,131
152,1246,1587,1,149
