cell,x,y,slice,radius
0,0,0,0,0
1,1669,2093,1,148
2,1748,1979,1,128
3,227,985,1,138
4,880,1202,1,140
5,2037,2163,1,146
6,1662,1425,1,138
7,247,1089,1,146
8,1131,1540,1,138
9,250,778,1,145
10,914,2247,1,147
11,2322,749,1,125
12,1270,967,1,132
13,1343,1105,1,125
14,618,1336,1,137
15,213,2094,1,150
16,1822,1622,1,143
17,1207,1034,1,142
18,971,473,1,127
19,2140,2404,1,130
20,724,196,1,140
21,1856,2494,1,132
22,1643,1900,1,147
23,1587,1143,1,139
24,2285,932,1,135
25,934,1689,1,146
26,1539,295,1,129
27,978,2917,1,149
28,1912,1211,1,136
29,192,1015,1,130
30,509,956,1,148
31,1879,961,1,126
32,1561,2266,1,145
33,1605,270,1,137
34,160,1055,1,134
35,1030,1386,1,126
36,1443,1965,1,139
37,1292,2373,1,134
38,279,907,1,129
39,494,869,1,127
40,839,1175,1,138
41,1720,1636,1,150
42,550,1178,1,134
43,114,1328,1,134
44,450,1887,1,138
45,1405,473,1,131
46,1107,724,1,150
47,2378,900,1,139
48,285,1601,1,141
49,2292,926,1,141
50,1750,2909,1,147
51,1616,2305,1,127
52,137,1616,1,127
53,884,627,1,133
54,647,2697,1,128
55,1012,2367,1,149
56,515,2551,1,130
57,1304,2652,1,125
58,1993,873,1,129
59,1364,1849,1,139
60,1688,1111,1,126
61,968,1960,1,145
62,2162,1206,1,149
63,2306,814,1,136
64,974,439,1,142
65,879,1948,1,141
66,2179,2125,1,125
67,1384,291,1,141
68,2142,2254,1,139
69,854,211,1,126
70,790,2229,1,146
71,1188,338,1,147
72,688,2234,1,130
73,525,691,1,150
74,2031,2320,1,145
75,923,2679,1,127
76,370,988,1,126
77,550,914,1,143
78,936,719,1,133
79,1161,1442,1,130
80,93,1227,1,144
81,1869,1851,1,148
82,1082,531,1,141
83,182,2098,1,146
84,223,1333,1,130
85,2187,2471,1,146
86,204,2259,1,125
87,539,2697,1,149
88,847,1177,1,149
89,685,2318,1,146
90,1081,1332,1,134
91,1196,276,1,143
92,670,2752,1,125
93,977,1935,1,125
94,165,1134,1,147
95,155,1069,1,144
96,1133,2801,1,136
97,957,233,1,146
98,1335,1249,1,126
99,445,1479,1,125
100,1597,2761,1,140
101,916,1209,1,130
102,1209,1780,1,128
103,2403,1187,1,141
104,1370,2067,1,137
105,1066,206,1,131
106,305,2043,1,137
107,721,2109,1,131
108,1357,225,1,143
109,1241,266,1,127
110,978,1423,1,145
111,146,1726,1,138
112,1775,1910,1,144
113,1408,1587,1,139
114,723,1401,1,138
115,1270,480,1,128
116,1728,2860,1,125
117,711,581,1,149
118,2403,1267,1,150
119,1465,2450,1,145
120,1152,1851,1,140
121,969,1957,1,127
122,2413,1688,1,133
123,1855,2663,1,128
124,729,983,1,147
125,298,1663,1,132
126,1152,128,1,136
127,1325,470,1,140
128,922,2873,1,131
129,791,2349,1,147
130,374,1441,1,145
131,770,175,1,146
132,1046,867,1,142
133,592,359,1,143
134,1689,318,1,128
135,1616,370,1,138
136,2205,1379,1,135
137,1255,128,1,150
138,198,913,1,148
139,910,1518,1,138
