cell,x,y,slice,radius
0,0,0,0,0
1,1138,1692,1,129
2,1569,3687,1,150
3,70,1487,1,145
4,784,3828,1,127
5,1590,698,1,148
6,113,2777,1,148
7,1301,471,1,147
8,599,2776,1,137
9,812,1405,1,133
10,820,2735,1,137
11,1358,1304,1,140
12,253,1882,1,142
13,1517,3772,1,143
14,1542,332,1,128
15,2030,2235,1,126
16,1856,521,1,136
17,2300,2490,1,133
18,1031,989,1,127
19,840,640,1,148
20,1726,3117,1,140
21,394,2858,1,146
22,611,1185,1,144
23,2033,2050,1,132
24,604,2162,1,127
25,1688,2660,1,132
26,1801,3605,1,142
27,781,2401,1,142
28,2039,2767,1,141
29,1148,548,1,143
30,1988,2313,1,134
31,999,644,1,143
32,1366,251,1,138
33,1658,2236,1,145
34,675,1500,1,145
35,1041,3204,1,142
36,881,818,1,138
37,462,2258,1,133
38,1733,1774,1,129
39,465,2762,1,146
40,1737,2771,1,146
41,777,2987,1,139
42,420,1807,1,133
43,1290,3145,1,140
44,838,462,1,138
45,858,414,1,141
46,1372,921,1,127
47,1499,3589,1,140
48,461,1481,1,147
49,115,1240,1,127
50,1664,3053,1,142
51,1488,1273,1,128
52,1597,2629,1,137
53,1240,2525,1,142
54,1273,100,1,142
55,1677,3109,1,142
56,625,3293,1,146
57,902,3424,1,149
58,1960,1883,1,142
59,1070,2664,1,135
60,1166,2859,1,143
61,44,2485,1,127
62,1798,2641,1,137
63,1762,3195,1,139
64,808,2782,1,148
65,505,1801,1,130
66,422,3128,1,131
67,1635,3141,1,130
68,899,1508,1,131
69,916,2965,1,147
70,387,2923,1,138
71,2019,484,1,137
72,2127,1654,1,129
73,965,917,1,148
74,1639,1713,1,138
75,375,598,1,126
76,605,1005,1,127
77,369,932,1,134
78,1382,480,1,144
79,189,2987,1,147
80,1602,3627,1,147
81,966,3399,1,135
82,232,991,1,149
83,1273,2805,1,143
84,2149,1473,1,137
85,1958,1272,1,132
86,2218,953,1,134
87,795,1757,1,141
88,2169,2734,1,132
89,1488,1987,1,135
