comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,3,0.0,0.0
3,2,0.0,0.0
4,2,0.0,0.0
5,2,0.0,0.0
6,2,0.0,0.0
7,2,0.0,0.0
8,2,0.0,0.0
9,4,0.5833333333333334,0.6
10,3,1.0,1.0
11,2,0.0,0.0
12,5,0.4666666666666667,0.5
13,2,0.0,0.0
14,3,0.0,0.0
15,4,0.5833333333333334,0.6
16,6,0.36111111111111116,0.3333333333333333
17,6,0.5833333333333334,0.5294117647058824
18,3,0.0,0.0
19,3,1.0,1.0
20,2,0.0,0.0
21,2,0.0,0.0
22,2,0.0,0.0
23,4,0.0,0.0
24,5,0.0,0.0
25,2,0.0,0.0
26,2,0.0,0.0
27,3,1.0,1.0
28,2,0.0,0.0
29,3,0.0,0.0
30,3,0.0,0.0
31,3,1.0,1.0
32,2,0.0,0.0
33,3,0.0,0.0
34,2,0.0,0.0
35,3,0.0,0.0
36,2,0.0,0.0
37,9,0.47777777777777786,0.42857142857142855
38,6,0.27777777777777773,0.375
39,2,0.0,0.0
40,4,0.0,0.0
41,4,0.5833333333333334,0.6
42,2,0.0,0.0
43,2,0.0,0.0
44,3,0.0,0.0
45,8,0.39583333333333326,0.6
46,2,0.0,0.0
47,3,1.0,1.0
48,2,0.0,0.0
49,5,0.5333333333333333,0.6
50,3,0.0,0.0
51,4,1.0,1.0
52,2,0.0,0.0
53,2,0.0,0.0
54,2,0.0,0.0
55,2,0.0,0.0
56,2,0.0,0.0
57,2,0.0,0.0
58,2,0.0,0.0
59,4,0.5833333333333334,0.6
60,2,0.0,0.0
61,4,0.5833333333333334,0.6
62,3,0.0,0.0
63,2,0.0,0.0
