cell,x,y,slice,radius
0,0,0,0,0
1,1173,2195,1,134
2,1209,1727,1,129
3,1637,2221,1,125
4,279,2935,1,132
5,567,2797,1,148
6,1141,2117,1,134
7,1811,2802,1,137
8,1825,3191,1,145
9,447,2915,1,126
10,833,1730,1,146
11,756,831,1,125
12,1285,3526,1,150
13,1212,1111,1,129
14,779,2255,1,135
15,595,729,1,132
16,904,2286,1,127
17,1957,2132,1,144
18,1522,2559,1,133
19,541,2507,1,126
20,577,1609,1,143
21,206,1338,1,135
22,2026,2393,1,138
23,1399,2111,1,134
24,1235,97,1,127
25,628,1517,1,131
26,1021,868,1,144
27,420,1308,1,148
28,1077,3701,1,133
29,1307,210,1,137
30,1290,1921,1,126
31,832,2688,1,150
32,2312,1932,1,143
33,2063,2279,1,139
34,859,1799,1,134
35,472,2288,1,147
36,1145,123,1,136
37,1521,477,1,148
38,1251,3792,1,132
39,1514,569,1,142
40,394,3087,1,147
41,1263,893,1,143
42,1046,3001,1,129
43,1660,2450,1,132
44,1391,2952,1,147
45,923,550,1,147
46,1664,1974,1,146
47,2016,3337,1,133
48,1694,426,1,140
49,1018,2156,1,140
50,1038,3654,1,127
51,1844,285,1,141
52,2121,2459,1,132
53,261,1528,1,146
54,570,813,1,142
55,1026,3503,1,145
56,1660,612,1,131
57,753,2578,1,133
58,904,2251,1,147
59,555,2370,1,148
60,1284,2729,1,128
61,1852,3611,1,137
62,16,2068,1,130
63,1143,196,1,141
64,2068,2388,1,127
65,1450,2257,1,128
66,1011,3650,1,128
67,152,1236,1,147
68,1522,1385,1,150
69,901,3188,1,135
70,361,2822,1,130
71,844,123,1,149
72,749,2141,1,125
73,750,2372,1,129
74,981,3509,1,126
75,707,2670,1,125
76,506,1861,1,145
77,1936,2656,1,147
78,1705,1503,1,127
79,1646,1918,1,141
80,1021,3604,1,129
81,776,385,1,142
82,2035,2296,1,126
83,162,1484,1,147
84,1623,764,1,129
85,332,1357,1,149
86,933,3356,1,146
87,1578,3480,1,150
88,1482,2263,1,139
89,1754,816,1,125
