comp,bumber of nodes,global clustering coefficient,transitivity
1,5,0.4666666666666667,0.5
2,2,0.0,0.0
3,2,0.0,0.0
4,7,0.5,0.7058823529411765
5,6,0.0,0.0
6,4,0.8333333333333333,0.75
7,2,0.0,0.0
8,2,0.0,0.0
9,3,0.0,0.0
10,3,0.0,0.0
11,3,0.0,0.0
12,5,0.0,0.0
13,3,1.0,1.0
14,3,1.0,1.0
15,2,0.0,0.0
16,2,0.0,0.0
17,4,0.5833333333333333,0.6
18,2,0.0,0.0
19,10,0.16666666666666666,0.23076923076923078
20,2,0.0,0.0
21,2,0.0,0.0
22,4,0.5833333333333333,0.6
23,2,0.0,0.0
24,4,0.5833333333333333,0.6
25,2,0.0,0.0
26,5,0.4666666666666666,0.5
27,2,0.0,0.0
28,4,0.5833333333333333,0.6
29,3,1.0,1.0
30,3,1.0,1.0
31,10,0.46333333333333326,0.4444444444444444
32,3,0.0,0.0
33,2,0.0,0.0
34,2,0.0,0.0
35,2,0.0,0.0
36,3,1.0,1.0
37,2,0.0,0.0
38,2,0.0,0.0
39,3,1.0,1.0
40,3,1.0,1.0
41,4,0.5833333333333333,0.6
42,2,0.0,0.0
43,3,0.0,0.0
44,3,0.0,0.0
45,2,0.0,0.0
46,2,0.0,0.0
47,2,0.0,0.0
48,3,0.0,0.0
49,2,0.0,0.0
50,2,0.0,0.0
51,2,0.0,0.0
52,2,0.0,0.0
53,2,0.0,0.0
54,2,0.0,0.0
55,2,0.0,0.0
56,3,1.0,1.0
57,2,0.0,0.0
58,4,0.5833333333333333,0.6
59,3,0.0,0.0
