comp,bumber of nodes,global clustering coefficient,transitivity
1,12,0.47222222222222215,0.5454545454545454
2,3,0.0,0.0
3,4,1.0,1.0
4,3,0.0,0.0
5,2,0.0,0.0
6,24,0.575,0.5625
7,2,0.0,0.0
8,6,0.5833333333333334,0.75
9,7,0.6714285714285715,0.6857142857142857
10,10,0.2833333333333333,0.4090909090909091
11,4,0.5833333333333333,0.6
12,3,1.0,1.0
13,11,0.5454545454545454,0.5675675675675675
14,2,0.0,0.0
15,2,0.0,0.0
16,6,0.6111111111111112,0.5
17,2,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,10,0.26666666666666666,0.35294117647058826
21,3,0.0,0.0
22,3,1.0,1.0
23,9,0.7407407407407407,0.7297297297297297
24,2,0.0,0.0
25,9,0.6259259259259259,0.46875
26,3,1.0,1.0
27,12,0.41111111111111104,0.532258064516129
28,2,0.0,0.0
29,16,0.6291666666666667,0.5
30,2,0.0,0.0
31,8,0.125,0.2727272727272727
32,2,0.0,0.0
33,9,0.35185185185185186,0.5769230769230769
34,3,0.0,0.0
35,2,0.0,0.0
36,7,0.4523809523809524,0.625
37,3,1.0,1.0
38,2,0.0,0.0
39,3,0.0,0.0
40,5,0.4666666666666667,0.5
41,2,0.0,0.0
42,3,1.0,1.0
43,4,0.5833333333333333,0.6
44,2,0.0,0.0
45,4,0.5833333333333333,0.6
46,2,0.0,0.0
47,2,0.0,0.0
