cell,x,y,slice,radius
0,0,0,0,0
1,2771,1104,1,148
2,2172,1832,1,149
3,2407,366,1,125
4,1869,4452,1,134
5,2980,4176,1,146
6,1013,1087,1,137
7,2106,2873,1,130
8,3913,2400,1,135
9,546,1318,1,137
10,1676,1779,1,145
11,2691,4143,1,131
12,2784,1574,1,146
13,457,2410,1,140
14,1568,1874,1,150
15,309,2040,1,131
16,1205,1361,1,142
17,447,2137,1,129
18,3961,2638,1,132
19,2093,302,1,147
20,987,2423,1,131
21,4238,2308,1,149
22,2795,1764,1,138
23,3971,2581,1,135
24,3971,1914,1,135
25,3793,3723,1,138
26,1555,2116,1,128
27,1053,3956,1,148
28,2311,2833,1,147
29,3806,3738,1,135
30,2774,4876,1,126
31,2890,809,1,149
32,2743,3955,1,146
33,3813,2139,1,146
34,760,4251,1,136
35,1499,1659,1,149
36,2858,3219,1,128
37,379,1457,1,142
38,2615,2298,1,148
39,3611,3737,1,129
40,1327,3079,1,140
41,3747,3907,1,134
42,429,3548,1,133
43,3290,2824,1,142
44,1086,1013,1,140
45,906,3177,1,141
46,1099,890,1,141
47,3479,1474,1,126
48,2294,2722,1,130
49,1741,4906,1,142
50,2434,2359,1,143
51,856,2572,1,129
52,3909,1229,1,126
53,774,2117,1,147
54,2011,3195,1,127
55,632,4264,1,127
56,2926,3439,1,137
57,3447,632,1,129
58,2494,3286,1,144
59,1589,4505,1,138
60,904,2952,1,125
61,2808,1834,1,140
62,2158,3219,1,135
63,1222,4540,1,140
64,3865,3371,1,150
65,1993,2284,1,141
66,2109,174,1,139
67,2967,3852,1,142
68,839,2505,1,139
69,2364,3571,1,138
70,3301,4341,1,144
71,2463,1931,1,140
72,1651,707,1,149
73,1601,4824,1,138
74,2956,3250,1,140
75,1504,2646,1,132
76,1942,4966,1,129
77,2161,2510,1,146
78,3781,1410,1,134
79,1917,3963,1,133
80,2507,592,1,129
81,2141,479,1,144
82,1734,3787,1,148
83,2300,3310,1,132
84,857,4239,1,139
85,1381,4460,1,145
86,3796,2049,1,139
87,3863,2187,1,137
88,3221,852,1,130
89,2830,1293,1,144
90,2124,2539,1,146
91,3838,2251,1,136
92,738,1689,1,127
93,4046,1605,1,142
94,156,2947,1,127
95,3103,2054,1,131
96,3306,2245,1,133
97,1461,4464,1,127
98,2798,2527,1,141
99,993,2245,1,145
100,646,942,1,130
101,1553,295,1,133
102,2876,1192,1,137
103,2433,1380,1,145
104,3976,2472,1,142
105,2471,1278,1,130
106,1089,3067,1,145
107,2561,3490,1,127
108,2979,2444,1,141
109,311,2574,1,146
110,3220,1018,1,128
111,3093,1745,1,144
112,2465,841,1,127
113,2438,95,1,126
114,1746,2032,1,134
115,1118,2835,1,146
116,2191,3115,1,134
117,771,1727,1,146
118,2541,1419,1,131
119,1313,2709,1,148
120,3711,2897,1,138
121,1252,1035,1,130
122,2992,1268,1,136
123,3827,3004,1,133
124,3594,909,1,140
125,2945,3831,1,142
126,796,775,1,129
127,1591,1091,1,143
128,3962,1746,1,141
129,4020,3280,1,128
130,2319,3742,1,148
131,3549,880,1,139
132,3994,3428,1,129
133,3837,1934,1,133
134,2850,640,1,132
135,2622,2272,1,125
136,1841,3673,1,126
137,3522,1385,1,136
138,991,4343,1,126
139,2474,3177,1,148
140,2171,2443,1,136
141,2352,1061,1,145
142,977,3016,1,139
143,1454,4288,1,145
144,2612,4241,1,135
145,174,1930,1,129
146,3065,1629,1,131
147,1210,1112,1,137
148,1587,256,1,125
149,3059,3171,1,135
150,3460,4165,1,135
151,2951,632,1,144
152,2993,2842,1,128
153,3062,3774,1,129
154,3439,3643,1,150
155,3075,4330,1,149
156,1664,173,1,138
157,2518,3810,1,143
158,2923,3361,1,143
159,711,4311,1,134
160,3866,3879,1,149
161,2711,1258,1,148
162,1403,1551,1,148
163,3160,4172,1,148
164,367,3582,1,139
165,618,2641,1,125
166,2617,1712,1,139
167,2033,1979,1,135
168,1680,591,1,127
169,2887,4265,1,130
170,3828,1225,1,149
171,1687,3428,1,132
172,2529,4470,1,133
173,3240,4588,1,146
174,3399,4011,1,143
175,1650,2983,1,148
176,3707,3389,1,133
177,2281,3283,1,138
178,1410,3245,1,146
179,2330,1114,1,132
180,2173,1758,1,150
181,2438,3710,1,144
182,2469,2455,1,141
183,2997,4323,1,147
184,3442,3351,1,137
185,1576,3296,1,132
186,2906,3628,1,130
187,3075,1119,1,132
188,1813,2460,1,140
189,1390,1601,1,128
190,3364,3842,1,147
191,1618,1360,1,148
192,1583,752,1,139
193,3011,4092,1,139
194,3046,3854,1,127
195,3049,1532,1,125
196,1436,3634,1,130
197,3645,3646,1,130
198,2743,4556,1,143
199,3335,1267,1,144
200,1710,1243,1,141
201,2867,472,1,148
202,2819,2648,1,128
203,2712,3270,1,140
204,2147,2342,1,146
205,3766,3225,1,132
206,2288,17,1,149
207,2730,672,1,150
208,2579,2306,1,143
209,3419,1759,1,138
210,2030,90,1,146
211,2990,1201,1,132
212,3560,2865,1,150
213,1889,280,1,132
214,3344,3559,1,134
215,921,4013,1,149
216,949,1703,1,133
217,2037,4954,1,133
218,3600,3329,1,150
219,1152,1295,1,137
220,503,2091,1,133
221,3619,3853,1,142
222,2899,2747,1,128
223,1840,195,1,143
224,3933,3537,1,128
225,1385,860,1,139
226,539,3468,1,133
227,3629,900,1,133
228,2198,3721,1,143
229,3875,1713,1,149
230,2133,1361,1,125
231,1957,3772,1,138
232,1380,3620,1,142
233,764,1744,1,130
234,1827,3910,1,148
235,3063,3353,1,140
236,606,3446,1,135
237,1274,220,1,136
238,3639,3660,1,148
239,2089,4391,1,125
240,2193,439,1,125
241,336,1769,1,150
242,658,2766,1,127
243,2087,2559,1,134
244,1957,114,1,132
245,1817,4013,1,138
246,3977,2022,1,147
247,2941,1225,1,127
248,1454,4376,1,133
249,2636,3761,1,150
250,1925,2813,1,125
251,3626,2615,1,149
252,1131,1171,1,144
253,1429,624,1,139
254,1952,3070,1,127
255,2975,4258,1,139
256,108,1729,1,135
257,3147,1162,1,150
258,504,3033,1,125
259,1079,891,1,132
260,1819,1311,1,139
261,1830,2223,1,128
262,3180,575,1,131
263,3273,2928,1,147
264,1040,3903,1,134
265,940,583,1,148
266,2862,347,1,128
267,3094,4149,1,132
268,1697,1714,1,135
269,871,679,1,140
270,2040,3526,1,134
271,1586,4215,1,139
272,503,3942,1,147
273,2278,3722,1,136
274,3134,3873,1,143
275,3097,2183,1,133
276,3686,1969,1,141
277,825,4196,1,139
278,3634,4174,1,141
279,2932,3279,1,144
280,3426,2465,1,138
281,828,1801,1,140
282,704,3882,1,149
283,658,2733,1,138
284,972,2262,1,141
285,2264,2018,1,137
286,843,2559,1,127
287,510,1964,1,146
288,2733,1222,1,139
289,2732,1478,1,139
290,2782,4120,1,130
291,2268,330,1,147
292,1958,623,1,128
293,3509,3971,1,132
294,4184,3061,1,125
295,2697,1603,1,127
296,3163,1227,1,127
297,2291,2252,1,129
298,658,1598,1,125
