cell,x,y,slice,radius
0,0,0,0,0
1,889,452,1,147
2,685,382,1,131
3,1470,375,1,147
4,961,838,1,150
5,734,146,1,140
6,2435,588,1,144
7,636,548,1,145
8,1575,726,1,128
9,1643,747,1,136
10,2051,242,1,145
11,1872,103,1,135
12,1020,473,1,125
13,2419,529,1,136
14,2190,469,1,148
15,245,202,1,132
16,1835,86,1,140
17,818,804,1,141
18,1388,138,1,132
19,1359,70,1,144
20,626,689,1,150
21,2273,604,1,149
22,574,738,1,143
23,213,368,1,125
24,1546,660,1,131
25,2158,651,1,148
26,836,205,1,148
27,1053,37,1,142
28,1668,775,1,144
29,985,746,1,126
30,1629,832,1,143
31,470,789,1,125
32,1143,800,1,141
33,279,196,1,135
34,748,756,1,131
35,343,564,1,139
36,1600,612,1,135
37,420,586,1,148
38,1326,840,1,146
39,2257,466,1,128
40,42,520,1,146
41,1844,445,1,132
42,1059,670,1,137
43,1037,793,1,143
44,415,708,1,139
45,1631,43,1,148
46,2389,492,1,130
47,1032,224,1,142
48,526,249,1,135
49,398,494,1,145
50,1741,275,1,127
51,2099,397,1,136
52,2131,666,1,133
53,415,778,1,139
54,890,40,1,148
55,570,120,1,146
56,513,149,1,146
57,1128,813,1,131
58,605,519,1,140
59,1048,654,1,136
60,285,661,1,145
61,796,855,1,147
