comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,3,1.0,1.0
3,2,0.0,0.0
4,2,0.0,0.0
5,3,0.0,0.0
6,2,0.0,0.0
7,2,0.0,0.0
8,2,0.0,0.0
9,6,0.27777777777777773,0.375
10,2,0.0,0.0
11,3,0.0,0.0
12,2,0.0,0.0
13,2,0.0,0.0
14,5,0.4666666666666667,0.5
15,5,0.0,0.0
16,2,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,2,0.0,0.0
21,2,0.0,0.0
22,2,0.0,0.0
23,2,0.0,0.0
24,2,0.0,0.0
25,2,0.0,0.0
26,3,0.0,0.0
27,3,0.0,0.0
28,2,0.0,0.0
29,2,0.0,0.0
30,2,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,3,0.0,0.0
34,2,0.0,0.0
35,2,0.0,0.0
36,2,0.0,0.0
37,2,0.0,0.0
38,2,0.0,0.0
39,2,0.0,0.0
40,2,0.0,0.0
