cell,x,y,slice,radius
0,0,0,0,0
1,1887,3607,1,139
2,1725,151,1,129
3,1034,1402,1,128
4,319,2371,1,144
5,1336,1946,1,136
6,645,3333,1,142
7,1528,2861,1,143
8,1307,933,1,138
9,1432,3271,1,137
10,804,1954,1,148
11,577,1773,1,130
12,1486,2202,1,144
13,838,2185,1,134
14,646,3518,1,149
15,1451,1960,1,139
16,584,3145,1,137
17,1494,2307,1,126
18,2114,2865,1,141
19,1421,2497,1,147
20,184,2708,1,134
21,680,3323,1,145
22,249,3151,1,128
23,786,1364,1,143
24,200,2944,1,150
25,817,1759,1,146
26,1916,2153,1,148
27,357,2895,1,130
28,1858,1327,1,145
29,601,932,1,131
30,1107,651,1,127
31,985,2513,1,139
32,1941,1898,1,127
33,368,1118,1,136
34,535,820,1,145
35,1391,3285,1,144
36,828,1141,1,140
37,1409,2479,1,125
38,92,2002,1,129
39,1202,3235,1,147
40,724,421,1,143
41,522,625,1,141
42,1893,2359,1,144
43,797,2786,1,143
44,1482,791,1,149
45,2424,2462,1,134
46,1064,405,1,142
47,1237,2751,1,133
48,1784,1298,1,142
49,2322,2444,1,136
50,1621,1594,1,146
51,1043,1745,1,145
52,2005,3480,1,128
53,397,868,1,140
54,1499,2621,1,126
55,955,2186,1,142
56,547,372,1,147
57,1692,1628,1,135
58,684,1229,1,138
59,567,2381,1,134
60,1848,2815,1,136
61,278,2140,1,127
62,2250,2940,1,134
63,1049,3763,1,134
64,1000,3250,1,128
65,890,1076,1,132
66,2087,1295,1,142
67,733,2707,1,125
68,1025,1702,1,139
69,81,1634,1,148
70,480,1485,1,131
71,1699,2079,1,147
72,349,859,1,147
73,1438,1442,1,145
74,1273,3565,1,138
75,850,3333,1,136
76,2260,2335,1,125
77,2032,1519,1,137
78,705,3327,1,128
79,1548,3145,1,132
80,159,1065,1,147
81,1837,1180,1,149
82,1928,358,1,143
83,918,1041,1,132
84,969,1268,1,145
85,1213,1089,1,126
86,1422,2316,1,134
87,590,1545,1,128
88,1191,3504,1,142
89,1226,1597,1,126
90,880,2409,1,140
91,2033,2182,1,137
92,757,688,1,131
93,1266,492,1,140
94,1465,1294,1,134
95,619,1687,1,135
96,994,83,1,139
97,1638,1479,1,128
98,353,1638,1,128
99,965,1873,1,129
100,584,3457,1,127
101,910,313,1,131
102,853,2710,1,126
103,1237,2095,1,132
104,1828,1425,1,130
105,1390,1914,1,134
106,312,1343,1,127
107,1714,3532,1,128
108,1155,2843,1,141
109,743,2941,1,127
110,1045,1984,1,129
111,1341,1124,1,138
112,96,2350,1,136
113,302,2470,1,142
114,503,2931,1,146
115,1429,1552,1,149
116,628,3337,1,139
117,460,1774,1,126
118,190,2772,1,126
119,2078,3286,1,127
120,1863,2236,1,137
121,851,138,1,129
122,975,338,1,127
123,1703,3577,1,148
124,1962,660,1,127
125,571,1091,1,128
126,1591,88,1,137
127,1916,483,1,144
128,1334,388,1,143
129,1090,2623,1,128
130,1448,3696,1,144
131,755,2554,1,149
132,333,1692,1,148
133,1545,834,1,131
134,457,2350,1,132
135,988,2134,1,136
136,2315,2253,1,131
137,1637,3121,1,135
138,219,1926,1,125
139,210,1802,1,129
140,1629,1952,1,125
141,1024,819,1,137
142,1218,2899,1,127
143,680,2326,1,128
144,496,837,1,137
145,299,2244,1,140
146,1017,183,1,150
147,873,146,1,128
148,1624,2104,1,130
149,551,2638,1,144
150,190,2838,1,130
151,177,2055,1,137
152,1080,1483,1,150
153,2187,1337,1,127
154,1420,3332,1,145
155,1983,2401,1,134
156,1151,3115,1,127
157,2122,2620,1,137
158,2079,2529,1,144
159,1798,663,1,138
160,2233,1814,1,146
161,1449,1783,1,138
162,542,2565,1,129
163,1053,3019,1,146
164,1455,2502,1,131
165,1852,605,1,127
166,102,1823,1,139
167,628,1640,1,143
168,1079,600,1,141
169,1553,2588,1,143
170,913,2790,1,137
171,2172,3135,1,138
172,716,2754,1,132
173,1601,2768,1,129
174,1542,2012,1,134
175,2335,1943,1,147
176,1472,3076,1,129
177,1616,3061,1,138
178,356,909,1,149
179,1049,2567,1,145
180,499,3067,1,142
181,1985,716,1,147
182,2313,2589,1,145
183,1872,3026,1,128
184,1306,3803,1,136
185,1021,66,1,144
186,1412,3353,1,126
187,507,477,1,131
188,174,1907,1,138
189,1550,3330,1,125
190,508,1204,1,145
191,556,2566,1,140
192,1316,2189,1,127
193,860,2336,1,137
194,951,3448,1,142
195,940,3764,1,138
196,695,1045,1,141
197,1927,3066,1,138
198,949,1150,1,131
199,1019,3721,1,125
200,1786,510,1,131
201,1720,3787,1,133
202,1306,3461,1,148
203,1354,3768,1,146
204,1803,1958,1,127
205,1240,268,1,149
206,384,1469,1,128
207,204,1844,1,128
208,655,3464,1,145
209,294,2915,1,126
210,1375,1057,1,150
211,794,2368,1,136
212,2037,2474,1,129
213,526,3404,1,148
214,291,1753,1,127
215,723,2538,1,127
216,960,726,1,131
217,430,1576,1,140
218,1852,3130,1,138
219,1285,1756,1,136
220,1045,3058,1,141
221,1420,2978,1,139
222,415,1807,1,142
223,1539,1901,1,145
224,927,1611,1,137
225,2036,3241,1,132
226,2239,2011,1,138
227,1031,2103,1,125
228,1794,1586,1,133
